,Date&nbsp;,League,Map,Opponent,Result,
+,09-04-15,Shinhan08-09 Prole..,Heartbreak Ridge,fOrGG,Loss,
+,09-04-12,Shinhan08-09 Prole..,Heartbreak Ridge,July,Loss,
+,09-04-02,2009 Spring MST Pr..,Byzantium 2,NsP_Moon,Loss,
+,09-04-02,2009 Spring MST Pr..,Medusa,NsP_Moon,Loss,
+,09-04-02,2009 Spring MST Pr..,Destination,NsP_Moon,Win,
+,09-03-07,Shinhan 2009 Winne..,Colosseum II,JangBi,Loss,
+,09-03-07,Shinhan 2009 Winne..,Neo Harmony,Chavi,Win,
+,09-03-07,Shinhan 2009 Winne..,Tau Cross,yoOn,Win,
+,09-03-04,Shinhan 2009 Winne..,Destination,free,Loss,
+,09-03-01,Shinhan 2009 Winne..,Sin Chupung-Ryeong,Light,Loss,
+,09-03-01,Shinhan 2009 Winne..,Andromeda,Pusan,Win,
+,09-03-01,Shinhan 2009 Winne..,Rush Hour 3,Sea,Win,
+,09-03-01,Shinhan 2009 Winne..,Neo Harmony,Jaehoon,Win,
+,09-02-23,Shinhan 2009 Winne..,Medusa,Calm,Loss,
+,09-02-23,Shinhan 2009 Winne..,Destination,Notice,Win,
+,09-02-18,Shinhan 2009 Winne..,Colosseum II,Flash,Loss,
+,09-02-15,Shinhan 2009 Winne..,Colosseum II,Reach,Loss,
+,09-02-15,Shinhan 2009 Winne..,Neo Harmony,Casy,Win,
+,09-02-10,Shinhan 2009 Winne..,Medusa,type-b,Loss,
+,09-02-07,Shinhan 2009 Winne..,Rush Hour 3,sAviOr,Loss,
+,09-02-07,Shinhan 2009 Winne..,Destination,Movie,Win,
+,09-02-07,Shinhan 2009 Winne..,Neo Harmony,Iris,Win,
+,09-02-04,Shinhan 2009 Winne..,Colosseum II,Mind,Loss,
+,09-02-04,Shinhan 2009 Winne..,Neo Harmony,RorO,Win,
+,09-02-01,Shinhan 2009 Winne..,Rush Hour 3,Fantasy,Loss,
+,09-01-21,Batoo OSL,Tears of the Moon,MuJuK,Loss,
+,09-01-21,Batoo OSL,Medusa,MuJuK,Loss,
+,09-01-21,Batoo OSL,Tears of the Moon,MuJuK,Win,
+,09-01-10,Shinhan08-09 Prole..,Rush Hour 3,Hwasin,Loss,
+,09-01-06,Shinhan08-09 Prole..,Rush Hour 3,Lomo,Win,
+,09-01-03,Shinhan08-09 Prole..,Colosseum II,JangBi,Loss,
+,08-12-29,Shinhan08-09 Prole..,Andromeda,BeSt,Loss,
+,08-12-29,Shinhan08-09 Prole..,Neo Harmony,Fantasy,Win,
+,08-12-24,Shinhan08-09 Prole..,Destination,sKyHigh,Loss,
+,08-12-21,Shinhan08-09 Prole..,Andromeda,Pusan,Win,
+,08-12-21,Shinhan08-09 Prole..,Medusa,Saint,Loss,
+,08-12-18,MBC Survivor 16th,Destination,Memory,Loss,
+,08-12-18,MBC Survivor 16th,Byzantium 2,ZerO,Loss,
+,08-12-15,Shinhan08-09 Prole..,Neo Harmony,Leta,Loss,
+,08-12-15,Shinhan08-09 Prole..,Sin Chupung-Ryeong,type-b,Win,
+,08-12-12,2008 Winter OSL Pr..,Sin Chupung-Ryeong,RorO,Win,
+,08-12-12,2008 Winter OSL Pr..,Rush Hour 3,RorO,Loss,
+,08-12-12,2008 Winter OSL Pr..,Medusa,RorO,Win,
+,08-12-12,2008 Winter OSL Pr..,Rush Hour 3,Movie,Win,
+,08-12-12,2008 Winter OSL Pr..,Medusa,Movie,Loss,
+,08-12-12,2008 Winter OSL Pr..,Sin Chupung-Ryeong,Movie,Win,
+,08-12-12,2008 Winter OSL Pr..,Sin Chupung-Ryeong,Dream.t)Snake,Win,
+,08-12-12,2008 Winter OSL Pr..,Rush Hour 3,Dream.t)Snake,Win,
+,08-12-09,Shinhan08-09 Prole..,Neo Harmony,Anytime,Win,
+,08-12-09,Shinhan08-09 Prole..,Rush Hour 3,Casy,Loss,
+,08-12-06,Shinhan08-09 Prole..,Destination,Pure,Loss,
+,08-12-02,Shinhan08-09 Prole..,Neo Harmony,Hery,Win,
+,08-11-29,Shinhan08-09 Prole..,Neo Harmony,ZerO,Loss,
+,08-11-27,2008 Winter MST Pr..,Destination,Shine[Name],Win,
+,08-11-27,2008 Winter MST Pr..,Colosseum II,Shine[Name],Win,
+,08-11-27,2008 Winter MST Pr..,Colosseum II,Crazy-Hydra,Win,
+,08-11-27,2008 Winter MST Pr..,Medusa,Crazy-Hydra,Win,
+,08-11-27,2008 Winter MST Pr..,Medusa,Sweetly,Win,
+,08-11-27,2008 Winter MST Pr..,Destination,Sweetly,Win,
+,08-11-24,Shinhan08-09 Prole..,Destination,Shine,Win,
+,08-11-19,Shinhan08-09 Prole..,Chupung-Ryeong,DarkElf,Win,
+,08-11-16,Shinhan08-09 Prole..,Destination,Sea,Win,
+,08-11-16,Shinhan08-09 Prole..,Chupung-Ryeong,Light,Loss,
+,08-11-02,Shinhan08-09 Prole..,Destination,Calm,Loss,
+,08-11-02,Shinhan08-09 Prole..,Harmony,Hwasin,Win,
+,08-10-27,Shinhan08-09 Prole..,Medusa,great,Loss,
+,08-10-27,Shinhan08-09 Prole..,Destination,firebathero,Loss,
+,08-10-20,Shinhan08-09 Prole..,Harmony,Lomo,Win,
+,08-10-14,Shinhan08-09 Prole..,Destination,type-b,Win,
+,08-10-11,Shinhan08-09 Prole..,Destination,Hyuk,Win,
+,08-10-11,Shinhan08-09 Prole..,Harmony,Canata,Loss,
