p1,p2,result,date
Tempest,Crazy-Hydra,Loss,10-05-27
Tempest,Hwan,Win,10-05-27
Tempest,Hwan,Win,10-05-27
Tempest,HoGiL,Win,10-05-23
Tempest,Saint,Loss,10-04-24
Tempest,Bogus,Loss,10-04-13
Tempest,FrOzen,Loss,10-02-05
Tempest,FrOzen,Win,10-02-05
Tempest,FrOzen,Loss,10-02-05
Tempest,Sacsri,Win,10-02-05
Tempest,Sacsri,Win,10-02-05
Tempest,Modesty,Loss,10-02-04
Tempest,Modesty,Loss,10-02-04
Tempest,Tiny,Win,10-02-04
Tempest,Tiny,Loss,10-02-04
Tempest,Tiny,Win,10-02-04
Tempest,go.go,Win,09-12-27
Tempest,Leta,Win,09-11-28
Tempest,FrOzen,Loss,09-09-30
Tempest,FrOzen,Loss,09-09-30
Tempest,FrOzen,Win,09-09-30
Tempest,RevivaL,Win,09-09-30
Tempest,RevivaL,Loss,09-09-30
Tempest,RevivaL,Win,09-09-30
Tempest,hOn_sin,Loss,09-09-29
Tempest,hOn_sin,Loss,09-09-29
Tempest,Dongrae,Win,09-09-27
Tempest,Action,Loss,09-09-21
Tempest,PuMa,Win,09-09-21
Tempest,JangBi,Loss,09-08-15
Tempest,great,Win,09-08-15
Tempest,FrOzen,Win,09-08-15
Tempest,Iris,Loss,09-07-12
Tempest,Iris,Win,09-07-12
Tempest,Iris,Loss,09-07-12
Tempest,ZerO,Win,09-06-21
Tempest,ZerO,Win,09-06-21
Tempest,ZerO,Loss,09-06-21
Tempest,JiHyun,Win,09-05-31
Tempest,JiHyun,Win,09-05-31
Tempest,Calm,Loss,09-05-13
Tempest,Juni,Loss,09-05-09
Tempest,GuemChi,Win,09-05-05
Tempest,GuemChi,Win,09-05-05
Tempest,Casy,Loss,09-05-01
Tempest,Casy,Loss,09-05-01
Tempest,Neo.G_Soulkey,Win,09-05-01
Tempest,Neo.G_Soulkey,Win,09-05-01
Tempest,Neo.G_Soulkey,Loss,09-05-01
Tempest,Leta,Win,09-04-25
Tempest,HiyA,Loss,09-04-23
Tempest,Anytime,Win,09-04-21
Tempest,RorO,Loss,09-04-12
Tempest,NaDa,Loss,09-02-21
Tempest,NaDa,Win,09-02-21
Tempest,NaDa,Loss,09-02-14
Tempest,Lomo,Loss,09-02-08
Tempest,Fantasy,Win,09-01-31
Tempest,Iris,Win,09-01-31
Tempest,Fantasy,Loss,09-01-31
Tempest,July,Loss,09-01-05
Tempest,Light,Win,09-01-03
Tempest,Hyuk,Loss,09-01-03
Tempest,Light,Win,09-01-03
Tempest,Sea,Loss,08-12-27
Tempest,free,Loss,08-12-21
Tempest,free,Loss,08-12-21
Tempest,free,Win,08-12-21
Tempest,Juni,Loss,08-12-14
Tempest,yeOngJae,Loss,08-12-12
Tempest,yeOngJae,Loss,08-12-12
Tempest,GGPlay,Win,08-12-10
Tempest,Jaedong,Win,08-11-30
Tempest,Jaedong,Loss,08-11-30
Tempest,Jaedong,Win,08-11-30
Tempest,Leta,Loss,08-11-17
Tempest,BeSt,Win,08-11-04
Tempest,XellOs,Win,08-11-02
Tempest,XellOs,Loss,08-11-02
Tempest,XellOs,Win,08-11-02
Tempest,July,Loss,08-10-29
Tempest,OversKy,Win,08-10-26
Tempest,firebathero,Loss,08-10-25
Tempest,firebathero,Loss,08-10-16
Tempest,Lomo,Loss,08-10-15
Tempest,oDin,Loss,08-10-12
Tempest,Pure,Loss,08-10-08
Tempest,SalDaGa,Win,08-10-05
Tempest,SalDaGa,Win,08-10-05
Tempest,SalDaGa,Loss,08-10-05
Tempest,RuBy,Win,08-10-04
Tempest,Fantasy,Win,08-10-04
Tempest,RuBy,Loss,08-10-04
Tempest,TuHon,Win,08-10-02
Tempest,TuHon,Win,08-10-02
Tempest,Hyuk,Win,08-09-20
Tempest,DarkElf,Win,08-08-14
Tempest,FrOzen,Loss,08-08-14
Tempest,Luxury,Win,08-08-14
Tempest,Special,Win,08-07-31
Tempest,Special,Loss,08-07-31
Tempest,Special,Win,08-07-31
Tempest,July,Win,08-07-31
Tempest,July,Win,08-07-31
Tempest,zErG.cOm,Win,08-07-31
Tempest,zErG.cOm,Win,08-07-31
Tempest,go.go,Loss,08-07-29
Tempest,go.go,Loss,08-07-29
Tempest,HiyA,Win,08-07-29
Tempest,HiyA,Win,08-07-29
Tempest,oDin,Win,08-07-29
Tempest,oDin,Win,08-07-29
Tempest,oDin,Loss,08-07-29
Tempest,Chavi,Win,08-07-03
Tempest,Study,Win,08-06-26
Tempest,TosSLove,Loss,08-06-26
Tempest,Devil,Loss,08-06-12
Tempest,TuHon,Loss,08-05-29
Tempest,Shudder,Win,08-05-22
Tempest,herb,Loss,08-05-15
Tempest,Peace,Win,08-05-01
Tempest,Gon,Loss,08-04-13
Tempest,Gon,Loss,08-04-13
Tempest,Gon,Win,08-04-13
Tempest,Che,Loss,08-02-05
Tempest,Che,Loss,08-02-05
Tempest,Che,Win,08-02-05
Tempest,BaBy,Loss,08-02-04
Tempest,BaBy,Loss,08-02-04
Tempest,BaBy,Win,08-02-04
Tempest,besga,Win,08-01-10
Tempest,ggaemo,Win,08-01-03
Tempest,Rhythm,Win,07-12-27
Tempest,Juni,Win,07-12-20
Tempest,GGPlay,Loss,07-11-20
Tempest,GGPlay,Loss,07-11-20
Tempest,Suny,Win,07-11-20
Tempest,Suny,Win,07-11-20
Tempest,Zeus,Loss,07-10-30
Tempest,Pure,Win,07-10-21
Tempest,Much,Loss,07-08-20
Tempest,Much,Loss,07-08-20
Tempest,Much,Win,07-08-20
Tempest,go.go,Win,07-08-20
Tempest,go.go,Win,07-08-20
Tempest,go.go,Loss,07-08-20
Tempest,Max,Win,07-08-20
Tempest,Max,Loss,07-08-20
Tempest,Max,Win,07-08-20
Tempest,Che,Win,07-08-20
Tempest,Che,Win,07-08-20
Tempest,Juni,Loss,07-08-11
Tempest,Juni,Loss,07-08-11
Tempest,Juni,Win,07-08-11
Tempest,ELIZA,Win,07-08-10
Tempest,ELIZA,Win,07-08-10
Tempest,ELIZA,Loss,07-08-10
Tempest,BoxeR,Win,07-08-10
Tempest,BoxeR,Win,07-08-10
Tempest,BoxeR,Loss,07-08-10
Tempest,GoZip,Loss,07-07-19
Tempest,GoZip,Win,07-07-19
Tempest,GoZip,Loss,07-07-19
Tempest,maGma,Win,07-07-19
Tempest,maGma,Win,07-07-19
Tempest,Tyson,Loss,07-05-25
Tempest,Tyson,Loss,07-05-25
Tempest,ShinHwA,Win,07-05-25
Tempest,ShinHwA,Win,07-05-25
Tempest,ShinHwA,Loss,07-03-29
Tempest,ShinHwA,Loss,07-03-29
Tempest,JJu,Loss,07-03-15
Tempest,JJu,Loss,07-03-15
Tempest,JJu,Win,07-03-15
Tempest,Mind,Win,07-03-15
Tempest,Mind,Win,07-03-15
RuBy,Jaedong,Loss,11-05-22
RuBy,Shuttle,Loss,11-05-09
RuBy,Stork,Loss,11-04-26
RuBy,Horang2,Loss,11-04-19
RuBy,ZerO,Loss,11-04-19
RuBy,Horang2,Win,11-04-19
RuBy,JangBi,Win,11-03-29
RuBy,Mind,Loss,11-03-29
RuBy,Action,Win,11-03-29
RuBy,ZerO,Loss,11-03-05
RuBy,Alone,Win,11-03-03
RuBy,Alone,Win,11-03-03
RuBy,Alone,Loss,11-03-03
RuBy,Klaus,Win,11-03-03
RuBy,Klaus,Win,11-03-03
RuBy,Klaus,Loss,11-03-03
RuBy,Juni,Loss,11-03-02
RuBy,Tyson,Loss,11-01-25
RuBy,free,Loss,11-01-12
RuBy,Stats,Loss,11-01-10
RuBy,BarrackS,Win,11-01-10
RuBy,Bogus,Win,10-12-25
RuBy,Action,Loss,10-12-13
RuBy,Pure,Win,10-12-07
RuBy,Sang,Win,10-12-05
RuBy,Hydra,Loss,10-11-30
RuBy,BackHo,Win,10-11-28
RuBy,Reality,Loss,10-11-18
RuBy,HoGiL,Loss,10-11-18
RuBy,Shine,Loss,10-11-17
RuBy,TurN,Loss,10-11-14
RuBy,Leta,Loss,10-11-01
RuBy,FrOzen,Loss,10-10-29
RuBy,FrOzen,Loss,10-10-29
RuBy,Ryul2,Win,10-10-29
RuBy,Ryul2,Win,10-10-29
RuBy,Sacsri,Win,10-10-28
RuBy,Sacsri,Win,10-10-28
RuBy,Sacsri,Loss,10-10-28
RuBy,ByuL,Win,10-10-28
RuBy,ByuL,Win,10-10-28
RuBy,Flash,Loss,10-10-26
RuBy,Classic,Loss,10-10-19
RuBy,Crazy-Hydra,Win,10-10-16
RuBy,RorO,Loss,10-07-07
RuBy,hero,Win,10-07-04
RuBy,HoGiL,Win,10-06-22
RuBy,Tyson,Win,10-06-19
RuBy,Hyuk,Loss,10-06-18
RuBy,Hyuk,Loss,10-06-18
RuBy,JangBi,Win,10-06-16
RuBy,JangBi,Win,10-06-16
RuBy,JangBi,Loss,10-06-15
RuBy,BeSt,Loss,10-06-12
RuBy,Pusan,Loss,10-06-11
RuBy,Violet,Win,10-06-11
RuBy,Violet,Win,10-06-11
RuBy,Violet,Loss,10-06-11
RuBy,DaezanG,Win,10-06-11
RuBy,DaezanG,Win,10-06-11
RuBy,Flash,Win,10-06-07
RuBy,Flash,Loss,10-06-07
RuBy,Grape,Win,10-06-02
RuBy,Alone,Loss,10-05-27
RuBy,Alone,Loss,10-05-27
RuBy,Leta,Loss,10-05-18
RuBy,Tyson,Loss,10-05-15
RuBy,Flash,Loss,10-05-10
RuBy,Flash,Loss,10-05-10
RuBy,BaBy,Loss,10-05-04
RuBy,Shuttle,Loss,10-05-01
RuBy,Classic,Loss,10-04-28
RuBy,Kwanro,Loss,10-04-25
RuBy,Killer,Win,10-04-19
RuBy,Jaedong,Win,10-04-19
RuBy,Stork,Loss,10-04-14
RuBy,great,Loss,10-04-14
RuBy,Snow,Loss,10-03-14
RuBy,EffOrt,Win,10-03-14
RuBy,Movie,Win,10-03-14
RuBy,Juni,Loss,10-03-09
RuBy,Fantasy,Loss,10-03-06
RuBy,Mind,Loss,10-03-04
RuBy,Chavi,Win,10-03-04
RuBy,Mind,Loss,10-03-04
RuBy,Killer,Win,10-03-01
RuBy,ggaemo,Win,10-03-01
RuBy,BaBy,Loss,10-02-24
RuBy,Hwasin,Loss,10-02-21
RuBy,Last,Win,10-02-21
RuBy,PuMa,Loss,10-02-09
RuBy,PerfectMan,Loss,10-02-05
RuBy,PerfectMan,Loss,10-02-05
RuBy,Stats,Loss,10-02-01
RuBy,815,Win,10-02-01
RuBy,Really,Loss,10-01-27
RuBy,Special,Win,10-01-18
RuBy,JangBi,Loss,10-01-12
RuBy,Light,Loss,10-01-09
RuBy,Pure,Loss,09-12-28
RuBy,Violet,Loss,09-12-19
RuBy,Jaedong,Loss,09-12-16
RuBy,Nbs,Loss,09-12-13
RuBy,FireFist,Loss,09-12-10
RuBy,JangBi,Loss,09-12-10
RuBy,EffOrt,Win,09-12-10
RuBy,Really,Loss,09-12-07
RuBy,UpMaGiC,Win,09-12-07
RuBy,Kwanro,Win,09-11-29
RuBy,Canata,Loss,09-11-24
RuBy,Flash,Loss,09-11-21
RuBy,Midas,Loss,09-11-11
RuBy,Really,Loss,09-11-08
RuBy,go.go,Loss,09-11-06
RuBy,go.go,Loss,09-11-06
RuBy,go.go,Win,09-11-06
RuBy,RorO,Win,09-11-06
RuBy,RorO,Win,09-11-06
RuBy,sKyHigh,Win,09-11-03
RuBy,HiyA,Win,09-10-31
RuBy,Juni,Win,09-10-26
RuBy,hero,Loss,09-10-21
RuBy,Hwasin,Win,09-10-21
RuBy,Leta,Loss,09-10-18
RuBy,Pure,Win,09-10-17
RuBy,YellOw[ArnC],Win,09-10-17
RuBy,Sea,Loss,09-10-12
RuBy,Shark,Win,09-10-12
RuBy,LuCifer,Win,09-09-30
RuBy,LuCifer,Loss,09-09-30
RuBy,LuCifer,Win,09-09-30
RuBy,Miracle,Win,09-09-30
RuBy,Miracle,Win,09-09-30
RuBy,hwata,Win,09-09-30
RuBy,hwata,Win,09-09-30
RuBy,EffOrt,Loss,09-05-22
RuBy,EffOrt,Loss,09-05-22
RuBy,HoeJJa,Win,09-05-07
RuBy,n.Die_soO,Win,09-05-07
RuBy,ggaemo,Win,09-05-01
RuBy,ggaemo,Loss,09-05-01
RuBy,ggaemo,Win,09-05-01
RuBy,HoeJJa,Win,09-05-01
RuBy,HoeJJa,Win,09-05-01
RuBy,n.Die_soO,Win,09-05-01
RuBy,n.Die_soO,Win,09-05-01
RuBy,HoeJJa,Loss,09-04-16
RuBy,Luxury,Loss,09-02-21
RuBy,FrOzen,Loss,09-01-22
RuBy,Canata,Loss,09-01-22
RuBy,YellOw[ArnC],Loss,09-01-21
RuBy,hero,Loss,09-01-09
RuBy,hero,Loss,09-01-09
RuBy,hero,Win,09-01-09
RuBy,Leta,Loss,09-01-04
RuBy,RorO,Win,08-12-20
RuBy,Iris,Win,08-12-20
RuBy,Haran,Win,08-12-12
RuBy,Haran,Win,08-12-12
RuBy,BaBy,Win,08-12-12
RuBy,BaBy,Win,08-12-12
RuBy,Wolf,Win,08-12-12
RuBy,Wolf,Win,08-12-12
RuBy,TesteR,Loss,08-11-16
RuBy,free,Loss,08-10-21
RuBy,Hwasin,Loss,08-10-06
RuBy,Tempest,Loss,08-10-04
RuBy,Hwasin,Loss,08-10-04
RuBy,Tempest,Win,08-10-04
RuBy,Luxury,Loss,08-08-31
RuBy,Kwanro,Win,08-08-23
RuBy,Calm,Win,08-08-23
RuBy,PianO,Win,08-08-01
RuBy,PianO,Win,08-08-01
RuBy,s2,Win,08-08-01
RuBy,s2,Loss,08-08-01
RuBy,s2,Win,08-08-01
RuBy,NsP_Destiny,Win,08-08-01
RuBy,NsP_Destiny,Win,08-08-01
RuBy,Violet,Loss,08-07-30
RuBy,Violet,Loss,08-07-30
RuBy,hOpe,Win,08-07-30
RuBy,hOpe,Win,08-07-30
RuBy,Canata,Loss,08-07-01
RuBy,Flash,Win,08-06-28
RuBy,DaezanG,Win,08-06-25
RuBy,NaDa,Win,08-06-17
RuBy,Shine[Name],Loss,08-06-11
RuBy,XellOs,Win,08-06-08
RuBy,Jaedong,Loss,08-05-27
RuBy,DarkElf,Win,08-05-20
RuBy,Luxury,Win,08-05-17
RuBy,Kal,Win,08-05-14
RuBy,FireFist,Win,08-05-05
RuBy,ZerO,Win,08-04-28
RuBy,Jaedong,Win,08-04-12
RuBy,Leta,Loss,08-03-21
RuBy,Luxury,Win,08-03-20
RuBy,YellOw[ArnC],Win,08-03-20
RuBy,Shuttle,Loss,08-02-14
RuBy,Canata,Loss,08-02-14
RuBy,Flower,Win,08-02-14
RuBy,keke,Loss,08-02-05
RuBy,keke,Loss,08-02-05
RuBy,Kal,Loss,08-01-10
RuBy,Anytime,Loss,08-01-10
RuBy,sAviOr,Win,08-01-10
RuBy,BoxeR,Loss,08-01-05
RuBy,sAviOr,Win,07-12-26
RuBy,GGPlay,Win,07-12-24
RuBy,Midas,Loss,07-12-15
RuBy,Stork,Win,07-12-06
RuBy,Luxury,Win,07-12-06
RuBy,FireFist,Loss,07-11-24
RuBy,OversKy,Win,07-10-31
RuBy,fOrGG,Loss,07-09-22
RuBy,sAviOr,Loss,07-09-22
RuBy,Iris,Loss,07-09-18
RuBy,YellOw[ArnC],Loss,07-08-31
RuBy,MuJuK,Loss,07-08-20
RuBy,MuJuK,Loss,07-08-20
RuBy,Modesty,Win,07-08-20
RuBy,Modesty,Win,07-08-20
RuBy,Calm,Loss,07-08-18
RuBy,ToSsGirL,Win,07-08-18
RuBy,July,Loss,07-08-10
RuBy,July,Win,07-08-10
RuBy,July,Loss,07-08-10
RuBy,TT,Win,07-07-24
RuBy,Justin,Win,07-07-24
RuBy,TT,Loss,07-07-24
RuBy,RainBOw,Win,07-07-19
RuBy,RainBOw,Win,07-07-19
RuBy,RainBOw,Loss,07-07-19
RuBy,ZergMaN,Win,07-07-19
RuBy,ZergMaN,Win,07-07-19
RuBy,ZergMaN,Loss,07-07-19
RuBy,RaiD,Win,07-07-19
RuBy,RaiD,Loss,07-07-19
RuBy,RaiD,Win,07-07-19
RuBy,Jaedong,Loss,07-06-09
RuBy,Goodfriend,Loss,07-05-25
RuBy,Goodfriend,Loss,07-05-25
RuBy,JiHyun,Win,07-05-25
RuBy,JiHyun,Win,07-05-25
RuBy,YellOw[ArnC],Win,07-05-16
RuBy,free,Loss,07-04-29
RuBy,HiyA,Win,07-04-14
RuBy,Iris,Loss,07-03-16
RuBy,Iris,Loss,07-03-16
RuBy,Iris,Win,07-03-16
RuBy,Shuttle,Win,07-03-16
RuBy,Shuttle,Win,07-03-16
RuBy,Rock,Loss,07-03-15
RuBy,Rock,Loss,07-03-15
RuBy,oGsHero,Win,07-03-15
RuBy,oGsHero,Win,07-03-15
RuBy,Yooi,Loss,06-11-15
RuBy,Yooi,Loss,06-11-15
RuBy,GGon,Win,06-11-15
RuBy,GGon,Win,06-11-15
RuBy,GGon,Loss,06-11-15
RuBy,Kosiro,Loss,06-11-14
RuBy,Kosiro,Loss,06-11-14
RuBy,fOru,Loss,06-08-03
RuBy,fOru,Loss,06-08-03
RuBy,fOru,Win,06-08-03
RuBy,Ever)Z(Herb,Win,06-08-03
RuBy,Ever)Z(Herb,Loss,06-08-03
RuBy,Ever)Z(Herb,Win,06-08-03
RuBy,TesteR,Loss,06-06-28
RuBy,TesteR,Loss,06-06-28
RuBy,Siva,Win,06-06-28
RuBy,Siva,Win,06-06-28
RuBy,Jy,Loss,06-03-28
RuBy,Jy,Loss,06-03-28
RuBy,TerAtO,Win,06-03-28
RuBy,TerAtO,Loss,06-03-28
RuBy,TerAtO,Win,06-03-28
RuBy,MinGui,Loss,06-03-27
RuBy,MinGui,Loss,06-03-27
Peace,ByuL,Loss,11-07-05
Peace,Jaehoon,Loss,11-07-02
Peace,Paralyze,Loss,11-06-30
Peace,Paralyze,Loss,11-06-30
Peace,Paralyze,Win,11-06-30
Peace,SoO,Win,11-06-30
Peace,SoO,Win,11-06-30
Peace,Modesty,Loss,11-06-21
Peace,Leta,Loss,11-06-17
Peace,Leta,Loss,11-06-17
Peace,Wooki,Win,11-06-17
Peace,Wooki,Loss,11-06-17
Peace,Wooki,Win,11-06-17
Peace,LeeDongHyun,Win,11-06-17
Peace,LeeDongHyun,Win,11-06-17
Peace,PerfectMan,Loss,11-06-13
Peace,Movie,Loss,11-06-07
Peace,HoeJJa,Win,11-06-05
Peace,HiyA,Win,11-05-22
Peace,free,Loss,11-05-17
Peace,wOw,Win,11-05-15
Peace,Crazy-Hydra,Win,11-05-07
Peace,Hydra,Win,11-05-04
Peace,LuCifer,Win,11-05-02
Peace,BarrackS,Loss,11-03-03
Peace,BarrackS,Loss,11-03-03
Peace,Kal,Loss,11-02-23
Peace,Bisu,Loss,11-02-20
Peace,BeSt,Win,11-02-20
Peace,Tyson,Loss,11-01-25
Peace,Brave,Loss,11-01-19
Peace,Stats,Loss,11-01-10
Peace,Brave,Win,10-12-27
Peace,By.Sun,Win,10-12-19
Peace,Shine,Loss,10-07-18
Peace,Brave,Loss,10-06-27
Peace,ZerO,Loss,10-06-22
Peace,Center,Loss,10-06-11
Peace,Center,Win,10-06-11
Peace,Center,Loss,10-06-11
Peace,Really,Loss,10-05-27
Peace,Really,Loss,10-05-27
Peace,Brave,Win,10-05-27
Peace,Brave,Win,10-05-27
Peace,Brave,Loss,10-05-27
Peace,Jaedong,Loss,10-05-23
Peace,ZerO,Win,10-05-18
Peace,Much,Win,10-05-15
Peace,Calm,Loss,10-05-12
Peace,yeOngJae,Loss,10-04-29
Peace,hOpe,Win,10-04-29
Peace,great,Loss,10-04-18
Peace,BByong,Loss,10-04-15
Peace,yCh[z-zOne],Loss,10-04-15
Peace,BByong,Loss,10-02-11
Peace,Trap,Win,10-02-11
Peace,PianO,Loss,10-02-09
Peace,ZerO,Win,10-02-09
Peace,Lomo,Loss,10-02-05
Peace,Lomo,Loss,10-02-05
Peace,Rock,Win,10-02-05
Peace,Rock,Win,10-02-05
Peace,Bubble,Loss,10-02-04
Peace,Bubble,Loss,10-02-04
Peace,Bubble,Win,10-02-04
Peace,BarrackS,Win,10-01-28
Peace,Hyuk,Loss,10-01-07
Peace,Really,Loss,09-12-23
Peace,ZerO,Loss,09-12-20
Peace,BaBy,Loss,09-12-10
Peace,great,Win,09-11-30
Peace,hyvaa,Win,09-11-04
Peace,HiyA,Loss,09-09-30
Peace,HiyA,Win,09-09-30
Peace,HiyA,Loss,09-09-30
Peace,Trap,Win,09-09-30
Peace,Trap,Loss,09-09-30
Peace,Trap,Win,09-09-30
Peace,HoeJJa,Loss,09-09-29
Peace,HoeJJa,Loss,09-09-29
Peace,HoeJJa,Win,09-09-29
Peace,Really,Win,09-09-29
Peace,Really,Loss,09-09-29
Peace,Really,Win,09-09-29
Peace,Brave,Win,09-09-29
Peace,Brave,Win,09-09-29
Peace,Brave,Loss,09-09-29
Peace,PerfectMan,Win,09-09-19
Peace,type-b,Loss,09-06-17
Peace,Crazy-Hydra,Loss,09-06-11
Peace,mingu,Win,09-06-11
Peace,YellOw[ArnC],Loss,09-05-20
Peace,FrOzen,Loss,09-05-14
Peace,great,Loss,09-05-09
Peace,Really,Loss,09-05-06
Peace,DaezanG,Loss,09-05-01
Peace,DaezanG,Loss,09-05-01
Peace,Kal,Loss,09-04-23
Peace,FireFist,Win,09-04-02
Peace,FireFist,Win,09-04-02
Peace,SangHo,Win,09-04-02
Peace,SangHo,Win,09-04-02
Peace,VeloCity,Win,09-04-02
Peace,VeloCity,Win,09-04-02
Peace,VeloCity,Loss,09-04-02
Peace,Hwasin,Loss,08-12-12
Peace,Hwasin,Loss,08-12-12
Peace,Hwasin,Win,08-12-12
Peace,aSam,Win,08-12-12
Peace,aSam,Win,08-12-12
Peace,aSam,Loss,08-12-12
Peace,Shine[Name],Loss,08-11-27
Peace,Shine[Name],Loss,08-11-27
Peace,JoOn,Win,08-11-27
Peace,JoOn,Win,08-11-27
Peace,JoOn,Loss,08-11-27
Peace,roro[white],Loss,08-08-01
Peace,roro[white],Loss,08-08-01
Peace,roro[white],Win,08-08-01
Peace,BaBy,Loss,08-07-30
Peace,BaBy,Loss,08-07-30
Peace,ToSky,Loss,08-07-03
Peace,punsoo,Win,08-06-19
Peace,PuMa,Win,08-06-12
Peace,PerfectMan,Loss,08-05-29
Peace,hOpe,Loss,08-05-22
Peace,Suny,Loss,08-05-08
Peace,Tempest,Loss,08-05-01
Peace,Oops,Loss,08-02-05
Peace,Oops,Win,08-02-05
Peace,Oops,Loss,08-02-05
Peace,Lomo,Loss,08-02-04
Peace,Lomo,Loss,08-02-04
Peace,Brave,Win,08-01-10
Peace,Violet,Win,08-01-10
Peace,s2,Loss,08-01-03
Peace,EffOrt,Loss,07-12-27
Peace,Anytime,Loss,07-11-20
Peace,Anytime,Loss,07-11-20
Peace,Nbs,Loss,07-08-20
Peace,Nbs,Loss,07-08-20
Sharp,Sky,Loss,11-06-30
Sharp,Sky,Loss,11-06-30
Sharp,Sky,Win,11-06-30
Sharp,Sea,Loss,11-06-25
Sharp,JangBi,Loss,11-06-17
Sharp,JangBi,Loss,11-06-17
Sharp,Juni,Win,11-06-17
Sharp,Where,Win,11-06-17
Sharp,Brave,Win,11-06-17
Sharp,Tempest,Loss,11-06-17
Sharp,Tempest,Loss,11-06-17
Sharp,Tyson,Win,11-06-17
Sharp,Tyson,Win,11-06-17
Sharp,Tyson,Loss,11-06-17
Sharp,Pure,Win,11-06-17
Sharp,Pure,Win,11-06-17
Sharp,pinOkiO,Win,11-06-17
Sharp,pinOkiO,Win,11-06-17
Sharp,By.Sun,Loss,11-06-14
Sharp,sKyHigh,Win,11-05-21
Sharp,SonGDuri,Loss,11-05-12
Sharp,BByong,Win,11-05-12
Sharp,s2,Win,11-05-08
Sharp,Woon,Loss,11-05-05
Sharp,hOn_sin,Win,11-05-05
Sharp,Last,Loss,11-05-05
Sharp,Classic,Win,11-05-05
Sharp,Progamer,Win,11-05-05
Sharp,Sang,Loss,11-04-28
Sharp,Lazy,Win,11-04-28
Sharp,Dear,Loss,11-04-14
Sharp,HyuN,Loss,11-03-24
Sharp,Bisu,Loss,11-03-24
Sharp,Modesty,Win,11-03-03
Sharp,Modesty,Win,11-03-03
Sharp,Modesty,Loss,11-03-03
Sharp,GuemChi,Win,11-03-03
Sharp,GuemChi,Win,11-03-03
Sharp,ggaemo,Loss,11-03-02
Sharp,Perfective,Loss,11-02-10
Sharp,Anyppi,Win,11-02-10
Sharp,NoroO,Win,11-02-10
Sharp,Ample,Win,11-02-10
Sharp,hyvaa,Loss,11-01-27
Sharp,Sse[kal],Win,11-01-27
Sharp,Sky,Loss,11-01-27
Sharp,Britney,Win,10-12-30
Sharp,Flying,Win,10-12-30
Sharp,Rudy,Win,10-12-30
Sharp,HiyA,Win,10-12-18
Sharp,Tyson,Loss,10-10-29
Sharp,Tyson,Loss,10-10-29
Sharp,sHy,Loss,10-10-28
Sharp,sHy,Loss,10-10-28
Sharp,Kal,Loss,10-10-17
Sharp,RorO,Loss,10-07-12
Sharp,HiyA,Loss,10-07-03
Sharp,PuMa,Win,10-06-30
Sharp,SungEun,Win,10-06-17
Sharp,Bomber,Loss,10-06-17
Sharp,Light,Loss,10-06-11
Sharp,Light,Loss,10-06-11
Sharp,Sky,Win,10-06-11
Sharp,Sky,Loss,10-06-11
Sharp,Sky,Win,10-06-11
Sharp,Flying,Win,10-06-05
Sharp,815,Loss,10-05-27
Sharp,815,Loss,10-05-27
Sharp,Canata,Win,10-05-27
Sharp,Canata,Win,10-05-27
Sharp,NsP_Moon,Win,10-05-27
Sharp,NsP_Moon,Loss,10-05-27
Sharp,NsP_Moon,Win,10-05-27
Sharp,Suny,Win,10-05-20
Sharp,Suny,Loss,10-05-20
Sharp,Center,Loss,10-05-06
Sharp,Rush,Win,10-04-29
Sharp,Last,Loss,10-04-08
Sharp,Maestro,Win,10-04-08
Sharp,Reach,Loss,10-02-05
Sharp,Reach,Win,10-02-05
Sharp,Reach,Loss,10-02-05
Sharp,LuCifer,Loss,10-02-04
Sharp,LuCifer,Loss,10-02-04
Sharp,Shuttle,Loss,09-09-30
Sharp,Shuttle,Loss,09-09-30
Sharp,GoRush,Loss,09-09-29
Sharp,GoRush,Loss,09-09-29
Sharp,Ssak,Win,09-05-14
Sharp,Neo.G_Soulkey,Win,09-05-14
Sharp,Sacsri,Win,09-05-07
Sharp,herO[jOin],Loss,09-05-07
Sharp,Twilight,Loss,09-05-07
Sharp,go.go,Loss,09-05-01
Sharp,go.go,Win,09-05-01
Sharp,go.go,Loss,09-05-01
Sharp,jjonga,Win,09-04-30
Sharp,Action,Win,09-04-16
Sharp,Heart,Loss,09-04-16
Sharp,TesteR,Loss,09-04-02
Sharp,TesteR,Loss,09-04-02
Flying,n.Die_soO,Loss,11-06-30
Flying,n.Die_soO,Loss,11-06-30
Flying,n.Die_soO,Win,11-06-30
Flying,ByungSoo,Win,11-06-30
Flying,ByungSoo,Win,11-06-30
Flying,PianO,Loss,11-06-27
Flying,Reality,Win,11-06-19
Flying,RorO,Loss,11-06-17
Flying,RorO,Loss,11-06-17
Flying,RorO,Win,11-06-17
Flying,Lazy,Win,11-06-17
Flying,Lazy,Win,11-06-17
Flying,beast,Win,11-06-17
Flying,beast,Win,11-06-17
Flying,hyvaa,Loss,11-06-13
Flying,Bisu,Loss,11-06-07
Flying,hyvaa,Loss,11-05-19
Flying,ZerG[kaL],Loss,11-05-07
Flying,s2,Win,11-05-04
Flying,Mercury,Loss,11-04-28
Flying,Snow,Loss,11-04-23
Flying,Last,Win,11-04-14
Flying,Sky,Loss,11-03-10
Flying,Alone,Win,11-03-10
Flying,Bee,Win,11-03-10
Flying,firebathero,Loss,11-03-03
Flying,firebathero,Loss,11-03-03
