,Date&nbsp;,League,Map,Opponent,Result,
+,09-10-18,Shinhan09-10 Prole..,Match Point,DarkElf,Win,
+,09-10-10,MBC Survivor 18th,Byzantium 3,Saint,Loss,
+,09-10-10,MBC Survivor 18th,Destination,BaBy,Loss,
+,09-09-30,2009 Fall OSL Prel..,Heartbreak Ridge,TurN,Win,
+,09-09-30,2009 Fall OSL Prel..,Return of the King,TurN,Win,
+,09-09-30,2009 Fall OSL Prel..,Heartbreak Ridge,NeeL,Win,
+,09-09-30,2009 Fall OSL Prel..,Return of the King,NeeL,Loss,
+,09-09-30,2009 Fall OSL Prel..,Destination,NeeL,Win,
+,09-09-30,2009 Fall OSL Prel..,Destination,Wrath,Win,
+,09-09-30,2009 Fall OSL Prel..,Heartbreak Ridge,Wrath,Win,
+,09-09-25,2009 OGN Team Eval..,Heartbreak Ridge,Orion,Loss,
+,09-09-07,SPL 2009 MapTest,Asgard,Juni,Loss,
+,09-09-07,SPL 2009 MapTest,Tornado,Miracle,Loss,
+,09-08-23,STX Masters 2009,Heartbreak Ridge,Spear,Win,
+,09-08-23,STX Masters 2009,Destination,PerfectMan,Win,
+,09-08-19,STX Masters 2009,Colosseum II,Violet,Loss,
+,09-08-19,STX Masters 2009,Destination,fOrGG,Win,
+,09-07-19,Shinhan08-09 Prole..,Colosseum II,Nbs,Win,
+,09-07-18,Shinhan08-09 Prole..,Destination,Movie,Win,
+,09-07-11,Shinhan08-09 Prole..,Destination,Mind,Win,
+,09-07-02,Avalon MSL,Outsider,UpMaGiC,Loss,
+,09-07-02,Avalon MSL,Heartbreak Ridge,NaDa,Win,
+,09-07-01,Shinhan08-09 Prole..,Heartbreak Ridge,Hyuk,Loss,
+,09-06-28,Shinhan08-09 Prole..,Heartbreak Ridge,Much,Win,
+,09-06-18,Avalon MSL,Carthage 3,UpMaGiC,Loss,
+,09-06-17,Shinhan08-09 Prole..,Heartbreak Ridge,Jaehoon,Win,
+,09-06-14,Shinhan08-09 Prole..,Destination,OversKy,Win,
+,09-06-09,Shinhan08-09 Prole..,Heartbreak Ridge,Kal,Loss,
+,09-06-06,Shinhan08-09 Prole..,Destination,Shine[Name],Win,
+,09-06-01,Shinhan08-09 Prole..,Destination,Jaedong,Loss,
