p1,p2,result,date
W.Moodie/D.Norman,F.Polasek/I.Zelenay,Win,11-06-09
W.Moodie/D.Norman,F.Polasek/I.Zelenay,Loss,11-06-09
W.Moodie/D.Norman,F.Polasek/I.Zelenay,Loss,11-06-09
C.Fleming/R.Hutchins,M.Bhupathi/L.Paes,Win,11-06-09
C.Fleming/R.Hutchins,M.Bhupathi/L.Paes,Loss,11-06-09
C.Fleming/R.Hutchins,M.Bhupathi/L.Paes,Loss,11-06-09
K. Anderson,A. Roddick,Loss,11-06-09
K. Anderson,A. Roddick,Loss,11-06-09
F. Verdasco,D. Nalbandian,Win,11-06-09
F. Verdasco,D. Nalbandian,Win,11-06-09
S. Peng,H. Watson,Win,11-06-09
S. Peng,H. Watson,Win,11-06-09
S. Lisicki,T. Paszek,Win,11-06-09
S. Lisicki,T. Paszek,Win,11-06-09
M. Erakovic,S. Errani,Win,11-06-09
M. Erakovic,S. Errani,Win,11-06-09
M. Erakovic,S. Errani,Loss,11-06-09
E. Donskoy,A. Arnaboldi,Win,11-06-09
E. Donskoy,A. Arnaboldi,Win,11-06-09
E. Donskoy,A. Arnaboldi,Loss,11-06-09
B.Bryan/M.Bryan,A.Fisher/S.Huss,Win,11-06-09
B.Bryan/M.Bryan,A.Fisher/S.Huss,Win,11-06-09
L.Huber/L.Raymond,K.Chang/C.Chuang,Win,11-06-09
L.Huber/L.Raymond,K.Chang/C.Chuang,Win,11-06-09
A. Rodionova,M. Rybarikova,Win,11-06-09
A. Rodionova,M. Rybarikova,Loss,11-06-09
A. Rodionova,M. Rybarikova,Loss,11-06-09
X.Malisse/K.Skupski,O.Marach/M.Matkowski,Loss,11-06-09
X.Malisse/K.Skupski,O.Marach/M.Matkowski,Loss,11-06-09
R. Marino,A. Ivanovic,Loss,11-06-09
R. Marino,A. Ivanovic,Loss,11-06-09
A. Mannarino,G. Simon,Win,11-06-09
Y. Lu,F. Mayer,Win,11-06-09
Y. Lu,F. Mayer,Loss,11-06-09
Y. Lu,F. Mayer,Loss,11-06-09
J. Tipsarevic,A. Murray,Loss,11-06-09
J. Tipsarevic,A. Murray,Loss,11-06-09
M. Llodra,J. Tsonga,Loss,11-06-09
S.Lipsky/R.Ram,M.Mirnyi/D.Nestor,Win,11-06-09
S.Lipsky/R.Ram,M.Mirnyi/D.Nestor,Loss,11-06-09
S.Lipsky/R.Ram,M.Mirnyi/D.Nestor,Loss,11-06-09
K.Kanepi/M.Rybarikova,S.Cirstea/M.Erakovic,Win,11-06-09
K.Kanepi/M.Rybarikova,S.Cirstea/M.Erakovic,Loss,11-06-09
K.Kanepi/M.Rybarikova,S.Cirstea/M.Erakovic,Loss,11-06-09
J.Rae/H.Watson,O.Govortsova/A.Kudryavtseva,Loss,11-06-09
J.Rae/H.Watson,O.Govortsova/A.Kudryavtseva,Loss,11-06-09
B. Mattek-Sands,J. Larsson,Win,11-06-09
B. Mattek-Sands,J. Larsson,Win,11-06-09
B. Mattek-Sands,J. Larsson,Loss,11-06-09
C.Kas/P.Kohlschreiber,J.Nieminen/V.Troicki,Win,11-06-09
C.Kas/P.Kohlschreiber,J.Nieminen/V.Troicki,Win,11-06-09
J. Del Potro,A. Mannarino,Loss,11-06-09
J. Del Potro,A. Mannarino,Loss,11-06-09
L.Dekmeijere/S.Zhang,A.Glatch/A.Rolle,Loss,11-06-09
L.Dekmeijere/S.Zhang,A.Glatch/A.Rolle,Loss,11-06-09
L. Hewitt,A. Seppi,Win,11-06-09
L. Hewitt,A. Seppi,Win,11-06-09
R. Nadal,R. Stepanek,Win,11-06-09
R. Nadal,R. Stepanek,Win,11-06-09
R. Nadal,R. Stepanek,Loss,11-06-09
R.Lindstedt/H.Tecau,M.Lopez/R.Nadal,Win,11-06-09
M. Cilic,T. Bellucci,Win,11-06-09
M. Cilic,T. Bellucci,Win,11-06-09
M. Cilic,T. Bellucci,Loss,11-06-09
C. Wozniacki,A. Kerber,Win,11-06-09
C. Wozniacki,A. Kerber,Win,11-06-09
B.Mattek-Sands/M.Oudin,K.Mladenovic/K.Piter,Loss,11-06-09
A. Roddick,D. Ferrer,Loss,11-07-09
A. Roddick,D. Ferrer,Loss,11-07-09
A. Roddick,D. Ferrer,Loss,11-07-09
J. Larsson,P. Hercog,Loss,11-07-09
J. Larsson,P. Hercog,Loss,11-07-09
I. Begu,A. Medina Garrigues,Win,11-07-09
I. Begu,A. Medina Garrigues,Win,11-07-09
M. Ilhan,A. Gensse,Win,11-07-09
M. Ilhan,A. Gensse,Win,11-07-09
M. Ilhan,A. Gensse,Loss,11-07-09
C.Kas/P.Petzschner,M.Llodra/J.Tsonga,Loss,11-07-09
C.Kas/P.Petzschner,M.Llodra/J.Tsonga,Loss,11-07-09
C.Kas/P.Petzschner,M.Llodra/J.Tsonga,Loss,11-07-09
L.Dominguez Lino/M.Martinez Sanchez,N.Llagostera Vives/A.Parra Santonja,Win,11-07-09
L.Dominguez Lino/M.Martinez Sanchez,N.Llagostera Vives/A.Parra Santonja,Win,11-07-09
A. Beck,N. Ciric,Win,11-07-09
A. Beck,N. Ciric,Win,11-07-09
D. Lojda,S. Darcis,Loss,11-07-09
D. Lojda,S. Darcis,Loss,11-07-09
S.Aspelin/R.Lindstedt,N.Zimonji/N.Djokovic,Win,11-07-09
S.Aspelin/R.Lindstedt,N.Zimonji/N.Djokovic,Win,11-07-09
S.Aspelin/R.Lindstedt,N.Zimonji/N.Djokovic,Win,11-07-09
C. Stebe,D. Brands,Win,11-07-09
C. Stebe,D. Brands,Loss,11-07-09
C. Stebe,D. Brands,Loss,11-07-09
R. Vinci,K. Zakopalova,Win,11-07-09
R. Vinci,K. Zakopalova,Win,11-07-09
J. Chela,E. Korolev,Win,11-07-09
J. Chela,E. Korolev,Win,11-07-09
J. Chela,E. Korolev,Loss,11-07-09
A.Medina Garrigues/A.Rosolska,P.Martic/O.Savchuk,Win,11-07-09
A.Medina Garrigues/A.Rosolska,P.Martic/O.Savchuk,Win,11-07-09
J. Monaco,M. Kukushkin,Win,11-07-09
J. Monaco,M. Kukushkin,Win,11-07-09
A. Ungur,P. Riba,Win,11-07-09
A. Ungur,P. Riba,Win,11-07-09
J. Isner,T. Kamke,Win,11-07-09
J. Isner,T. Kamke,Win,11-07-09
I. Klec,P. Lorenzi,Win,11-02-10
I. Klec,P. Lorenzi,Win,11-02-10
M. Matosevic,B. Klein,Win,11-02-10
M. Matosevic,B. Klein,Win,11-02-10
D. Kelly,F. Cipolla,Loss,11-02-10
D. Kelly,F. Cipolla,Loss,11-02-10
N. Almagro,J. Souza,Win,11-02-10
N. Almagro,J. Souza,Win,11-02-10
D. Udomchoke,G. Jones,Win,11-02-10
D. Udomchoke,G. Jones,Win,11-02-10
B. Tomic,J. Millman,Win,11-02-10
B. Tomic,J. Millman,Win,11-02-10
B. Tomic,J. Millman,Loss,11-02-10
M. Ebden,T. Yang,Win,11-02-10
M. Ebden,T. Yang,Win,11-02-10
M. Ebden,T. Yang,Loss,11-02-10
J. Blake,M. Raonic,Loss,11-02-10
J. Blake,M. Raonic,Loss,11-02-10
F. Verdasco,R. Ram,Win,11-02-10
F. Verdasco,R. Ram,Win,11-02-10
B. Klahn,G. Monfils,Loss,11-02-10
B. Klahn,G. Monfils,Loss,11-02-10
V. Zvonareva,N. Wannasuk,Win,11-02-10
V. Zvonareva,N. Wannasuk,Win,11-02-10
S. Errani,A. Morita,Win,11-02-10
S. Errani,A. Morita,Win,11-02-10
S. Errani,A. Morita,Loss,11-02-10
D. Hantuchova,K. Date Krumm,Win,11-02-10
D. Hantuchova,K. Date Krumm,Win,11-02-10
D. Tursunov,T. Berdych,Win,11-02-10
D. Tursunov,T. Berdych,Loss,11-02-10
D. Tursunov,T. Berdych,Loss,11-02-10
C. Scheepers,A. Amanmuradova,Loss,11-02-10
C. Scheepers,A. Amanmuradova,Loss,11-02-10
M. Rodrigues,A. Gensse,Win,11-02-10
M. Rodrigues,A. Gensse,Win,11-02-10
D. Guez,P. Herbert,Win,11-02-10
D. Guez,P. Herbert,Win,11-02-10
D. Guez,P. Herbert,Loss,11-02-10
B. Zahlavova Strycova,P. Kvitova,Win,11-02-10
B. Zahlavova Strycova,P. Kvitova,Loss,11-02-10
B. Zahlavova Strycova,P. Kvitova,Loss,11-02-10
D. Hrbaty,U. Ignatik,Loss,11-02-10
D. Hrbaty,U. Ignatik,Loss,11-02-10
L. Rochette,A. Weintraub,Win,11-02-10
L. Rochette,A. Weintraub,Win,11-02-10
L. Rochette,A. Weintraub,Loss,11-02-10
I. Ljubicic,B. Paire,Win,11-02-10
I. Ljubicic,B. Paire,Win,11-02-10
M. Gicquel,S. Rieschick,Win,11-02-10
M. Gicquel,S. Rieschick,Win,11-02-10
A. Kudryavtsev,G. Soeda,Win,11-02-10
A. Kudryavtsev,G. Soeda,Win,11-02-10
A. Kudryavtsev,G. Soeda,Loss,11-02-10
F. Lopez,M. Baghdatis,Loss,11-02-10
F. Lopez,M. Baghdatis,Loss,11-02-10
Y. Wickmayer,K. Zakopalova,Win,11-02-10
Y. Wickmayer,K. Zakopalova,Win,11-02-10
B. Mattek-Sands,S. Cohen-Aloro,Win,11-02-10
B. Mattek-Sands,S. Cohen-Aloro,Win,11-02-10
R. Jouan,V. Millot,Loss,11-02-10
R. Jouan,V. Millot,Loss,11-02-10
L. Walter,K. De Schepper,Loss,11-02-10
L. Walter,K. De Schepper,Loss,11-02-10
D. Kindlmann,J. Johansson,Win,11-02-10
D. Kindlmann,J. Johansson,Win,11-02-10
D. Kindlmann,J. Johansson,Loss,11-02-10
M. Russell,D. Istomin,Loss,11-02-10
M. Russell,D. Istomin,Loss,11-02-10
J. Dokic,N. Petrova,Win,11-02-10
J. Dokic,N. Petrova,Win,11-02-10
P. Andujar,R. Mello,Loss,11-02-10
P. Andujar,R. Mello,Loss,11-02-10
T. De Bakker,M. Youzhny,Loss,11-02-10
T. De Bakker,M. Youzhny,Loss,11-02-10
P. Starace,A. Dolgopolov,Loss,11-02-10
P. Starace,A. Dolgopolov,Loss,11-02-10
A. Seppi,R. Bemelmans,Win,11-02-10
A. Seppi,R. Bemelmans,Win,11-02-10
A. Petkovic,K. Kucova,Win,11-02-10
A. Petkovic,K. Kucova,Win,11-02-10
R. Söderling,P. Kohlschreiber,Win,11-02-10
R. Söderling,P. Kohlschreiber,Win,11-02-10
R. Söderling,P. Kohlschreiber,Loss,11-02-10
K. Nishikori,T. Smyczek,Win,11-02-10
K. Nishikori,T. Smyczek,Loss,11-02-10
K. Nishikori,T. Smyczek,Loss,11-02-10
N. Almagro,R. Machado,Win,11-02-10
N. Almagro,R. Machado,Win,11-02-10
K. Kanepi,S. Arvidsson,Win,11-02-10
K. Kanepi,S. Arvidsson,Win,11-02-10
B. Dabul,L. Hewitt,Win,11-02-10
B. Dabul,L. Hewitt,Loss,11-02-10
B. Dabul,L. Hewitt,Loss,11-02-10
T. Bellucci,J. Chela,Loss,11-02-10
T. Bellucci,J. Chela,Loss,11-02-10
C. Ball,G. Zemlja,Loss,11-02-10
C. Ball,G. Zemlja,Loss,11-02-10
M. Ebden,F. Cipolla,Win,11-02-10
M. Ebden,F. Cipolla,Win,11-02-10
B. Tomic,I. Klec,Win,11-02-10
B. Tomic,I. Klec,Win,11-02-10
B. Tomic,I. Klec,Loss,11-02-10
M. Matosevic,D. Udomchoke,Win,11-02-10
M. Matosevic,D. Udomchoke,Loss,11-02-10
M. Matosevic,D. Udomchoke,Loss,11-02-10
L. Lacko,J. Del Potro,Loss,11-02-10
L. Lacko,J. Del Potro,Loss,11-02-10
E. Gallovits-Hall,C. Vandeweghe,Win,11-03-10
E. Gallovits-Hall,C. Vandeweghe,Loss,11-03-10
E. Gallovits-Hall,C. Vandeweghe,Loss,11-03-10
Y. Shvedova,K. Date Krumm,Loss,11-03-10
Y. Shvedova,K. Date Krumm,Loss,11-03-10
J. Larsson,S. Bammer,Win,11-03-10
J. Larsson,S. Bammer,Loss,11-03-10
J. Larsson,S. Bammer,Loss,11-03-10
A. Riske,B. Zahlavova Strycova,Loss,11-03-10
A. Riske,B. Zahlavova Strycova,Loss,11-03-10
A. Rodionova,M. Niculescu,Loss,11-03-10
A. Rodionova,M. Niculescu,Loss,11-03-10
S. Stadler,T. Fernandes,Win,11-03-10
S. Stadler,T. Fernandes,Win,11-03-10
D. Meffert,P. Gojowczyk,Win,11-03-10
D. Meffert,P. Gojowczyk,Win,11-03-10
M. Oudin,E. Vesnina,Win,11-03-10
M. Oudin,E. Vesnina,Win,11-03-10
R. Oprandi,S. Mirza,Loss,11-03-10
G. Soeda,D. Udomchoke,Win,11-03-10
G. Soeda,D. Udomchoke,Win,11-03-10
H. Kondo,S. Rieschick,Win,11-03-10
H. Kondo,S. Rieschick,Loss,11-03-10
H. Kondo,S. Rieschick,Loss,11-03-10
K. Kim,A. Begemann,Loss,11-03-10
K. Kim,A. Begemann,Loss,11-03-10
S. Katayama,T. Ito,Loss,11-03-10
S. Katayama,T. Ito,Loss,11-03-10
Y. Uchiyama,M. Bachinger,Loss,11-03-10
Y. Uchiyama,M. Bachinger,Loss,11-03-10
C. Stebe,T. Fabbiano,Win,11-03-10
C. Stebe,T. Fabbiano,Win,11-03-10
A. Veic,E. Roger-Vasselin,Loss,11-03-10
A. Veic,E. Roger-Vasselin,Loss,11-03-10
K. Beck,M. Middelkoop,Win,11-03-10
K. Beck,M. Middelkoop,Win,11-03-10
K. Beck,M. Middelkoop,Loss,11-03-10
M. Fischer,B. Kavcic,Win,11-03-10
M. Fischer,B. Kavcic,Win,11-03-10
R. Bautista-Agut,N. Mahut,Win,11-03-10
R. Bautista-Agut,N. Mahut,Loss,11-03-10
R. Bautista-Agut,N. Mahut,Loss,11-03-10
A. Beck,A. Delic,Win,11-03-10
A. Beck,A. Delic,Loss,11-03-10
A. Beck,A. Delic,Loss,11-03-10
D. Tursunov,A. Martin,Win,11-03-10
D. Tursunov,A. Martin,Win,11-03-10
D. Tursunov,A. Martin,Loss,11-03-10
H. Zeballos,C. Saavedra-Corvalan,Win,11-03-10
H. Zeballos,C. Saavedra-Corvalan,Win,11-03-10
J. Aguilar,P. Capdeville,Loss,11-03-10
J. Aguilar,P. Capdeville,Loss,11-03-10
E. Prodon,G. Rivera-Aranguiz,Win,11-03-10
E. Prodon,G. Rivera-Aranguiz,Win,11-03-10
M. Trevisan,R. Dutra Da Silva,Loss,11-03-10
M. Trevisan,R. Dutra Da Silva,Loss,11-03-10
J. Tipsarevic,T. Kamke,Win,11-03-10
J. Tipsarevic,T. Kamke,Win,11-03-10
J. Hampton,S. Stephens,Loss,11-03-10
J. Hampton,S. Stephens,Loss,11-03-10
K. Flipkens,L. Hradecka,Loss,11-03-10
K. Flipkens,L. Hradecka,Loss,11-03-10
R. Voracova,S. Peng,Loss,11-03-10
R. Voracova,S. Peng,Loss,11-03-10
D. Young,P. Starace,Win,11-03-10
D. Young,P. Starace,Win,11-03-10
D. Young,P. Starace,Loss,11-03-10
R. Vinci,E. Baltacha,Win,11-03-10
R. Vinci,E. Baltacha,Loss,11-03-10
R. Vinci,E. Baltacha,Loss,11-03-10
N. Llagostera Vives,S. Halep,Win,11-03-10
N. Llagostera Vives,S. Halep,Loss,11-03-10
N. Llagostera Vives,S. Halep,Loss,11-03-10
U. Radwanska,B. Jovanovski,Win,11-03-10
U. Radwanska,B. Jovanovski,Win,11-03-10
U. Radwanska,B. Jovanovski,Loss,11-03-10
R. Sweeting,M. Granollers,Win,11-03-10
R. Sweeting,M. Granollers,Win,11-03-10
V. Hanescu,A. Seppi,Win,11-03-10
V. Hanescu,A. Seppi,Win,11-03-10
V. Hanescu,A. Seppi,Loss,11-03-10
S. Dev Varman,A. Mannarino,Win,11-03-10
S. Dev Varman,A. Mannarino,Win,11-03-10
B. Phau,M. Berrer,Win,11-03-10
B. Phau,M. Berrer,Loss,11-03-10
B. Phau,M. Berrer,Loss,11-03-10
T. Smyczek,I. Marchenko,Win,11-03-10
T. Smyczek,I. Marchenko,Win,11-03-10
T. Smyczek,I. Marchenko,Loss,11-03-10
A. Szavay,J. Craybas,Win,11-03-10
A. Szavay,J. Craybas,Win,11-03-10
R. De Voest,P. Riba,Win,11-03-10
A. Medina Garrigues,T. Paszek,Win,11-03-10
A. Medina Garrigues,T. Paszek,Win,11-03-10
A. Amanmuradova,C. McHale,Loss,11-03-10
A. Amanmuradova,C. McHale,Loss,11-03-10
R. Schuettler,R. Haase,Win,11-03-10
R. Schuettler,R. Haase,Win,11-03-10
V. Lepchenko,I. Benesova,Loss,11-03-10
V. Lepchenko,I. Benesova,Loss,11-03-10
F. Cipolla,X. Malisse,Loss,11-03-10
F. Cipolla,X. Malisse,Loss,11-03-10
M. Zverev,M. Ebden,Win,11-03-10
M. Zverev,M. Ebden,Win,11-03-10
R. Stepanek,J. Del Potro,Loss,11-03-10
R. Stepanek,J. Del Potro,Loss,11-03-10
A. Kerber,L. Pous-Tio,Loss,11-03-10
A. Kerber,L. Pous-Tio,Loss,11-03-10
A. Morita,S. Zhang,Win,11-03-10
A. Morita,S. Zhang,Loss,11-03-10
A. Morita,S. Zhang,Loss,11-03-10
C. Stebe,A. Begemann,Win,11-03-10
C. Stebe,A. Begemann,Win,11-03-10
M. Matosevic,I. Karlovic,Win,11-03-10
M. Matosevic,I. Karlovic,Loss,11-03-10
M. Matosevic,I. Karlovic,Loss,11-03-10
E. Makarova,R. Marino,Win,11-03-10
E. Makarova,R. Marino,Win,11-03-10
E. Makarova,R. Marino,Loss,11-03-10
S. Arvidsson,J. Zheng,Win,11-03-10
S. Arvidsson,J. Zheng,Win,11-03-10
A. Chakvetadze,M. Doi,Win,11-03-10
A. Chakvetadze,M. Doi,Win,11-03-10
R. Berankis,A. Bogomolov Jr,Win,11-03-10
R. Berankis,A. Bogomolov Jr,Win,11-03-10
R. Berankis,A. Bogomolov Jr,Loss,11-03-10
J. Chardy,I. Ljubicic,Loss,11-04-10
J. Chardy,I. Ljubicic,Loss,11-04-10
M. Llodra,M. Raonic,Win,11-04-10
M. Llodra,M. Raonic,Loss,11-04-10
M. Llodra,M. Raonic,Loss,11-04-10
V. Azarenka,I. Begu,Win,11-04-10
V. Azarenka,I. Begu,Win,11-04-10
A. Dolgopolov,E. Gulbis,Loss,11-04-10
A. Dolgopolov,E. Gulbis,Loss,11-04-10
A. Di Mauro,J. Reister,Win,11-04-10
A. Di Mauro,J. Reister,Loss,11-04-10
A. Di Mauro,J. Reister,Loss,11-04-10
G. Lapentti,T. Ito,Loss,11-04-10
G. Lapentti,T. Ito,Loss,11-04-10
T. Fernandes,J. Silva,Win,11-04-10
T. Fernandes,J. Silva,Win,11-04-10
T. Fernandes,J. Silva,Loss,11-04-10
P. Andujar,P. Starace,Win,11-04-10
P. Andujar,P. Starace,Win,11-04-10
P. Lorenzi,R. Dutra Da Silva,Win,11-04-10
P. Lorenzi,R. Dutra Da Silva,Win,11-04-10
A. Golubev,P. Kohlschreiber,Win,11-04-10
A. Golubev,P. Kohlschreiber,Loss,11-04-10
A. Golubev,P. Kohlschreiber,Loss,11-04-10
C. Wozniacki,E. Vesnina,Win,11-04-10
C. Wozniacki,E. Vesnina,Win,11-04-10
K. Nishikori,R. Sweeting,Loss,11-04-10
K. Nishikori,R. Sweeting,Loss,11-04-10
G. Jones,A. Begemann,Win,11-05-10
G. Jones,A. Begemann,Win,11-05-10
H. Heliovaara,K. Im,Loss,11-05-10
H. Heliovaara,K. Im,Loss,11-05-10
J. An,M. Ebden,Loss,11-05-10
K. Kim,Y. Lim,Loss,11-05-10
K. Kim,Y. Lim,Loss,11-05-10
Y. Lu,H. Kondo,Win,11-05-10
Y. Lu,H. Kondo,Win,11-05-10
M. Ledovskikh,D. Sela,Loss,11-05-10
M. Ledovskikh,D. Sela,Loss,11-05-10
Y. Sugita,M. Venus,Win,11-05-10
Y. Sugita,M. Venus,Win,11-05-10
D. Yoo,T. Matsui,Loss,11-05-10
D. Yoo,T. Matsui,Loss,11-05-10
S. Jeong,E. Kirillov,Win,11-05-10
S. Jeong,E. Kirillov,Win,11-05-10
S. Jeong,E. Kirillov,Loss,11-05-10
V. Pospisil,M. Mecir,Win,11-05-10
V. Pospisil,M. Mecir,Win,11-05-10
M. Gong,A. Weintraub,Win,11-05-10
M. Gong,A. Weintraub,Loss,11-05-10
M. Gong,A. Weintraub,Loss,11-05-10
T. Suzuki,H. Kim,Loss,11-05-10
T. Suzuki,H. Kim,Loss,11-05-10
R. Machado,O. Rochus,Win,11-05-10
R. Machado,O. Rochus,Win,11-05-10
R. Machado,O. Rochus,Loss,11-05-10
F. Serra,C. Salamanca,Win,11-05-10
F. Serra,C. Salamanca,Win,11-05-10
F. Serra,C. Salamanca,Loss,11-05-10
R. Bautista-Agut,P. Capdeville,Loss,11-05-10
R. Bautista-Agut,P. Capdeville,Loss,11-05-10
M. Teixeira,N. Mahut,Loss,11-05-10
M. Teixeira,N. Mahut,Loss,11-05-10
J. Benneteau,A. Kudryavtsev,Win,11-05-10
J. Benneteau,A. Kudryavtsev,Win,11-05-10
J. Benneteau,A. Kudryavtsev,Loss,11-05-10
M. Cilic,I. Karlovic,Win,11-05-10
K. Date Krumm,L. Safarova,Loss,11-05-10
K. Date Krumm,L. Safarova,Loss,11-05-10
A. Rodionova,Y. Shvedova,Win,11-05-10
A. Rodionova,Y. Shvedova,Win,11-05-10
K. Anderson,S. Querrey,Loss,11-05-10
A. Brianti,J. Zheng,Win,11-05-10
A. Brianti,J. Zheng,Win,11-05-10
A. Bogomolov Jr,H. Zeballos,Loss,11-05-10
S. Vagnozzi,D. Brown,Win,11-05-10
S. Vagnozzi,D. Brown,Loss,11-05-10
S. Vagnozzi,D. Brown,Loss,11-05-10
D. Gremelmayr,D. Munoz-De La Nava,Win,11-05-10
D. Gremelmayr,D. Munoz-De La Nava,Win,11-05-10
A. Kuznetsov,J. Souza,Win,11-05-10
A. Kuznetsov,J. Souza,Loss,11-05-10
A. Kuznetsov,J. Souza,Loss,11-05-10
B. Puc,R. Ramirez Hidalgo,Win,11-05-10
B. Puc,R. Ramirez Hidalgo,Win,11-05-10
B. Puc,R. Ramirez Hidalgo,Loss,11-05-10
J. Huta Galung,J. Acasuso,Win,11-05-10
J. Huta Galung,J. Acasuso,Win,11-05-10
I. Andreev,R. Gasquet,Loss,11-05-10
I. Andreev,R. Gasquet,Loss,11-05-10
S. Bolelli,N. Almagro,Loss,11-05-10
S. Bolelli,N. Almagro,Loss,11-05-10
J. Chela,J. Isner,Win,11-05-10
J. Chela,J. Isner,Win,11-05-10
S. Robert,M. Matosevic,Win,11-05-10
S. Robert,M. Matosevic,Win,11-05-10
S. Robert,M. Matosevic,Loss,11-05-10
A. Clement,B. Paire,Loss,11-05-10
A. Clement,B. Paire,Loss,11-05-10
M. Klizan,S. Greul,Win,11-05-10
M. Klizan,S. Greul,Win,11-05-10
K. Kanepi,R. Oprandi,Win,11-05-10
K. Kanepi,R. Oprandi,Loss,11-05-10
K. Kanepi,R. Oprandi,Loss,11-05-10
M. Gicquel,L. Rosol,Win,11-05-10
M. Gicquel,L. Rosol,Win,11-05-10
M. Gicquel,L. Rosol,Loss,11-05-10
I. Ljubicic,F. Cipolla,Win,11-05-10
I. Ljubicic,F. Cipolla,Win,11-05-10
J. Eysseric,F. Gonzalez,Win,11-05-10
D. Guez,M. Zverev,Win,11-05-10
D. Guez,M. Zverev,Loss,11-05-10
D. Guez,M. Zverev,Loss,11-05-10
L. Mayer,R. Harrison,Win,11-05-10
L. Mayer,R. Harrison,Win,11-05-10
L. Mayer,R. Harrison,Loss,11-05-10
S. Errani,R. Vinci,Win,11-05-10
C. McHale,F. Schiavone,Loss,11-05-10
C. McHale,F. Schiavone,Loss,11-05-10
M. Chiudinelli,A. Arnaboldi,Loss,11-05-10
M. Chiudinelli,A. Arnaboldi,Loss,11-05-10
P. Luczak,N. Mektic,Loss,11-05-10
P. Luczak,N. Mektic,Loss,11-05-10
J. Monaco,T. Berdych,Loss,11-05-10
J. Monaco,T. Berdych,Loss,11-05-10
M. Kirilenko,A. Petkovic,Loss,11-05-10
M. Kirilenko,A. Petkovic,Loss,11-05-10
S. Wawrinka,F. Fognini,Win,11-05-10
S. Wawrinka,F. Fognini,Win,11-05-10
S. Wawrinka,F. Fognini,Loss,11-05-10
F. Lopez,M. Llodra,Win,11-05-10
F. Lopez,M. Llodra,Win,11-05-10
C. Scheepers,A. Pavlyuchenkova,Loss,11-05-10
C. Scheepers,A. Pavlyuchenkova,Loss,11-05-10
G. Alcaide,T. Muster,Win,11-05-10
G. Alcaide,T. Muster,Win,11-05-10
P. Lorenzi,T. Bellucci,Win,11-05-10
P. Lorenzi,T. Bellucci,Win,11-05-10
J. Nieminen,S. Stakhovsky,Win,11-05-10
J. Nieminen,S. Stakhovsky,Win,11-05-10
J. Nieminen,S. Stakhovsky,Loss,11-05-10
S. Peer,B. Jovanovski,Win,11-05-10
S. Peer,B. Jovanovski,Win,11-05-10
S. Peer,B. Jovanovski,Loss,11-05-10
J. Pospisil,K. Mesaros,Loss,11-05-10
J. Pospisil,K. Mesaros,Loss,11-05-10
J. Chardy,E. Schwank,Win,11-05-10
J. Chardy,E. Schwank,Win,11-05-10
J. Chardy,E. Schwank,Loss,11-05-10
E. Makarova,M. Sharapova,Loss,11-05-10
E. Makarova,M. Sharapova,Loss,11-05-10
R. Söderling,F. Verdasco,Win,11-05-10
R. Söderling,F. Verdasco,Win,11-05-10
R. Söderling,F. Verdasco,Loss,11-05-10
X. Malisse,A. Murray,Win,11-05-10
X. Malisse,A. Murray,Loss,11-05-10
X. Malisse,A. Murray,Loss,11-05-10
F. Pennetta,B. Mattek-Sands,Win,11-05-10
F. Pennetta,B. Mattek-Sands,Loss,11-05-10
F. Pennetta,B. Mattek-Sands,Loss,11-05-10
J.Moore/Y.Xu,A.Panova/T.Poutchek,Win,11-06-10
J.Moore/Y.Xu,A.Panova/T.Poutchek,Win,11-06-10
J.Moore/Y.Xu,A.Panova/T.Poutchek,Loss,11-06-10
D. Hrbaty,V. Crivoi,Loss,11-06-10
D. Hrbaty,V. Crivoi,Loss,11-06-10
E. Donskoy,S. Greul,Loss,11-06-10
E. Donskoy,S. Greul,Loss,11-06-10
S.Errani/R.Vinci,S.Aoyama/R.Fujiwara,Win,11-06-10
S.Errani/R.Vinci,S.Aoyama/R.Fujiwara,Win,11-06-10
S.Errani/R.Vinci,S.Aoyama/R.Fujiwara,Loss,11-06-10
J. Chardy,K. Beck,Win,11-06-10
J. Chardy,K. Beck,Win,11-06-10
E. Roger-Vasselin,B. Tomic,Win,11-06-10
E. Roger-Vasselin,B. Tomic,Loss,11-06-10
E. Roger-Vasselin,B. Tomic,Loss,11-06-10
I. Van der Merwe,G. Zemlja,Win,11-06-10
I. Van der Merwe,G. Zemlja,Win,11-06-10
I. Van der Merwe,G. Zemlja,Loss,11-06-10
R. De Voest,D. Sela,Loss,11-06-10
R. De Voest,D. Sela,Loss,11-06-10
A. Riske,D. Hantuchova,Loss,11-06-10
A. Riske,D. Hantuchova,Loss,11-06-10
M. Raonic,P. Petzschner,Win,11-06-10
M. Raonic,P. Petzschner,Loss,11-06-10
M. Raonic,P. Petzschner,Loss,11-06-10
N.Lertcheewakarn/A.Tatishvili,O.Govortsova/A.Kudryavtseva,Loss,11-06-10
N.Lertcheewakarn/A.Tatishvili,O.Govortsova/A.Kudryavtseva,Loss,11-06-10
P. Martic,A. Bondarenko,Win,11-06-10
P. Martic,A. Bondarenko,Win,11-06-10
P. Martic,A. Bondarenko,Loss,11-06-10
J.Del Potro/R.Stepanek,M.Melo/B.Soares,Win,11-06-10
J.Del Potro/R.Stepanek,M.Melo/B.Soares,Win,11-06-10
